TCGA.BP.4994.01,6126.958287,12418.02313,6211.597772,8545.766686,1545.140824,264.733501,1945.297501,33.385575,19401.25088,1776.958969,587.303983,8.463949,1876.645474,10269.59087,44.20062,7010.970688,2.351097,6.583071,176.80248,42.789962,104970.8299,220605.7648,0.940439,1489.18472,589.65508,15.04702,4349.058879,31.034478,4.231974,15.04702,13.166142,2.351097,7.05329,5.642632,299.529734,60.188078,1.410658,38.557988,0.940439,138.244492,1082.444971,1007.209873,30870.84156,654.075133,829.937174,20.689652,96.865189,54164.56831,286.363591,94.984311,1266.770961,148.119099,2.351097,40.438865,90.752337,97.335408,402.037555,5.642632,197.492132,553.448189,260.031307,89.341679,13.636361,0.940439,34587.92561,6910.813964,145.297783,196.551693,3.761755,13.636361,723.667598,912.695782,93.103434,226.175513,163.166119,183.385551,8.463949,90.752337,17.398116,1019.905796,130.720983,5.172413,134.952957,220.532881,252.978017,8.463949,46.081497,676.175443,590.125299,3736.83327,157.993706,30.094039,116.144182,28589.80743,144.827564,358.307154,142508.4416,920.219292,475.861994,186.206867,5.172413,23.510968,1057.053126,655.015571,20.689652,670.062591,4089.968011,2207.679905,475.391775,401.097116,581.661351,2237.303725,19609.08784,850.156607,844.043755,1741.222298,2.821316,3.761755,121175.9998,1546.551482,3343.729883,7192.945581,29542.47186,6.583071,244.984288,0.470219,15.517239,1.410658,73.35422,8.463949,12.225703,12.695923,234.169242,52.194349,23.040749,82.288388,3.761755,250.156701,4.231974,184.796209,350.313425,96.394969,15.987458,55.015665,44.670839,100.626943,574.60806,44.670839,9521.942081,208.307177,15.517239,131.191202,442.0062,278.369862,56.426323,5.172413,16.927897,1286.520175,12.225703,2.351097,35.736672,54.545446,330.093992,10.344826,822.413664,126.959228,46.081497,62.539175,15.04702,3602.350533,153.761731,54.075227,7.993729,2428.683005,28.213162,48.902814,12.225703,24.921626,4.702194,51.72413,24.451407,38.557988,19.749213,258.15043,250.156701,49.843252,7.993729,10.344826,59.24764,6.112852,12.225703,7.993729,609.874513,2490.281741,2455.015289,209.247616,3638.087204,31.034478,1308.150265,30.094039,639.498332,31366.45276
TCGA.BP.4995.01,2203.390566,4369.710068,2223.92994,7684.898617,1764.883281,359.188564,464.223249,20.539374,1665.192173,243.299739,483.092755,1.001921,4040.24515,14795.69668,81.823522,14135.26397,9.35126,19.537453,221.257484,27.719806,27566.34468,378778.1177,11.021128,835.601849,381.063833,16.030731,14400.93994,165.483899,9.017286,21.708281,11.188114,20.372387,9.85222,2.170828,1013.94373,42.581629,7.347418,34.399277,5.844537,270.685571,1443.767703,1033.314197,35389.34137,211.572251,2502.46389,106.537566,479.586033,32145.45617,101.694949,197.545361,1359.940339,77.982826,3.673709,1031.310355,157.635521,72.305276,366.368996,6.345498,380.395886,1193.287532,875.845663,252.984972,48.092193,14.360863,1519.579701,362.194327,24.213083,199.883176,3.673709,13.859903,203.723872,6490.609164,218.752682,18.034572,1598.230474,1767.221096,29.723647,191.032877,41.245735,312.098292,199.883176,6.178511,81.155575,121.399389,117.892667,25.215004,105.869619,204.725793,128.913794,29.890634,351.841146,199.048242,218.752682,101998.6982,2870.335767,9.518246,34069.64484,53.268783,29.723647,79.485707,25.715964,96.017399,1746.013775,572.764657,14.861823,703.849279,5422.728704,906.404244,541.371142,550.555415,388.745225,5022.628379,3302.330568,250.146197,296.234548,1570.009709,7.180432,14.52785,185172.1417,568.589987,2421.141328,11211.32544,17843.37241,13.191956,856.141223,4.67563,23.378149,3.172749,57.443452,19.70444,15.863744,5.009603,578.776181,35.568184,10.019207,103.19783,10.35318,422.476554,4.842617,123.236244,303.247993,10.186194,10.186194,25.381991,28.220766,18.034572,914.753583,63.28799,24.547057,128.078861,126.242006,186.858207,316.773922,115.554852,24.547057,6.512484,17.032652,526.676305,42.748616,6.345498,233.614506,72.472263,76.980906,21.207321,250.814144,71.637329,8.015365,18.535533,62.787029,438.340298,401.93718,32.061462,10.854141,394.255788,45.587391,33.73133,13.358942,3.673709,5.009603,107.038526,33.063383,69.967461,10.520167,6.345498,22.877189,25.215004,1.836855,9.35126,50.430008,16.531691,1.335894,10.35318,12.524009,70.969382,68.798553,445.01977,5940.05375,15.02881,2602.989932,39.241893,805.210255,31247.73524
TCGA.BP.4998.01,2677.381597,5341.546343,2765.493938,8006.415988,594.582078,456.245702,489.023493,22.556759,1915.562296,281.254593,360.731925,9.868582,1964.376533,8172.948313,71.89967,17576.82603,11.102155,14.626649,283.369289,28.195949,19330.79029,263499.6037,5.63919,913.901202,259.050283,4.934291,14486.37378,159.130888,4.053168,28.019724,16.741345,18.151142,11.807054,2.99582,677.583903,87.759892,6.344089,32.249117,8.987459,123.885952,2500.804466,2240.344385,48688.94123,468.052756,4706.432589,95.690002,2555.786567,9305.368121,105.734809,296.409916,1003.423341,121.595031,5.28674,1244.498706,169.528144,98.862047,528.850271,7.225212,383.993583,1334.373294,799.355159,183.626119,30.310645,11.454604,8046.947665,2182.718914,35.068712,222.395549,4.934291,8.811234,299.405735,5624.210734,195.609397,19.384715,933.814591,1078.67128,31.015544,146.442711,56.391898,715.47221,241.956489,8.458785,455.540804,679.874824,658.375413,22.20431,101.152968,424.52526,361.436823,36.12606,199.310116,224.33402,201.424812,230521.6215,3114.242585,13.745525,63911.75796,75.247939,47.228215,124.238401,54.453427,99.038271,2067.467972,1363.097917,31.191769,1016.992641,4803.179939,955.842676,536.604157,546.825189,831.7805,3721.16039,5458.030858,413.423105,477.040215,1093.474153,11.102155,13.569301,148626.311,523.387306,2949.296282,9371.099928,13744.64409,16.036446,681.98952,5.28674,25.905028,5.28674,51.986281,13.92175,21.323187,35.77361,463.118465,39.826778,14.802873,167.942122,5.815415,388.3992,6.167864,108.730629,277.201425,12.864402,10.749706,36.478509,40.884126,24.495231,871.607278,44.40862,34.187588,156.311293,80.18223,171.114166,100.271844,169.175695,53.748528,4.405617,11.630829,1033.733986,84.059173,14.097975,382.055111,90.579487,201.601036,18.856041,333.769548,83.530499,6.520313,15.860221,66.084256,438.447009,195.433173,46.170867,13.216851,359.498352,31.896667,39.650554,12.511952,20.794513,4.053168,105.734809,29.605747,22.556759,11.27838,307.512071,31.544218,40.179228,5.815415,11.983278,243.366286,26.609927,4.405617,9.868582,31.191769,505.412389,524.26843,371.48163,4472.75866,42.117699,4617.615349,37.359633,225.215144,32441.90665
TCGA.BP.5000.01,4830.164956,9442.920102,4777.77705,3117.080422,1118.481798,294.681973,931.195034,40.600627,30022.19938,719.024013,315.637135,37.981232,1599.140838,2305.067875,40.600627,10308.63025,1.309698,5.238791,123.11158,15.716372,11565.94,59844.01501,9.167884,392.909297,204.312834,9.167884,3896.350527,100.84672,1.309698,17.02607,9.167884,13.096977,10.477581,1.309698,302.540159,43.220023,13.096977,19.645465,2.619395,30.123046,2086.348366,1253.380657,566602.7098,85.130348,1300.529773,47.149116,2329.952131,19062.64939,170.260695,260.629834,1847.983393,347.069879,7.858186,512.091784,78.581859,250.152252,1004.538102,7.858186,83.82065,462.323273,167.6413,129.660068,13.096977,7.858186,2800.133589,1067.40359,22.26486,225.267997,5.238791,6.548488,864.400453,5029.239,129.660068,10.477581,648.30034,708.546432,443.987505,149.305533,14.406674,403.386878,87.749743,1.309698,89.059441,121.801882,155.854021,3.929093,20.955163,170.260695,146.686138,13.096977,162.402509,35.361837,39.29093,86217.39671,413.864459,18.335767,29279.6008,45.839418,31.432744,79.891557,3.929093,10.477581,1233.735192,616.867596,19.645465,2608.917731,2066.702902,2639.040777,1859.770672,449.226296,573.647573,1578.185676,2893.122123,106.08551,108.704905,498.994807,7.858186,5.238791,72305.78821,451.845691,1335.891609,4489.643566,8498.628092,3.929093,409.935366,5.238791,1.309698,5.238791,18.335767,32.742441,1.309698,32.742441,130.969766,15.716372,127.040673,134.898859,10.477581,111.324301,3.929093,37.981232,132.279463,2.619395,3.929093,18.335767,19.645465,17.02607,536.976039,18.335767,218.719509,1092.287845,40.600627,134.898859,1341.1304,61.55579,18.335767,3.929093,13.096977,171.570393,58.936395,6.548488,57.626697,19.645465,31.432744,14.406674,52.387906,13.096977,1.309698,32.742441,20.955163,149.305533,123.11158,17.02607,2.619395,52.387906,5.238791,15.716372,5.238791,10.477581,1.309698,34.052139,51.078209,15.716372,2.619395,34.052139,2.619395,23.574558,2.619395,19.645465,17.02607,11.787279,5.238791,9.167884,9.167884,36.671534,39.29093,92.988534,1807.382766,35.361837,860.47136,72.033371,188.596463,11953.61051
TCGA.BP.5001.01,2841.743991,5659.808312,2914.618635,9502.52317,2079.038334,610.164526,580.794392,27.901627,2312.347333,323.989287,376.304837,1.10138,1666.938646,12159.41888,85.173388,15235.02256,8.81104,18.72346,222.845889,86.458331,36573.34246,333155.7052,17.438517,1605.444929,525.908955,15.235757,24190.52699,43.320947,9.91242,37.99761,27.718064,15.602883,19.641277,3.487703,1179.945118,66.449927,6.791843,28.08519,2.386323,166.124818,1215.372842,1430.325507,27798.64791,174.201605,2491.321584,77.647291,162.820678,23577.79258,169.979648,323.255033,1227.120895,140.609515,2.20276,275.161439,203.755302,82.052811,660.828006,8.81104,342.529183,1589.291356,1027.03686,299.758926,16.704263,4.038393,669.088357,116.012028,20.191967,182.829082,6.241153,28.63588,230.922676,11055.83611,119.132605,35.978414,1768.999861,2118.871577,44.238764,212.382779,105.548918,64.614294,195.127825,6.791843,131.431348,204.856682,215.503355,24.964614,93.250174,309.85491,153.091822,16.704263,503.147102,1135.339228,204.489555,77861.14205,5125.455444,9.91242,43435.49061,46.074397,25.148177,77.463727,31.572894,171.081028,1059.52757,1645.645299,42.586694,824.199375,2972.073959,1047.595954,949.940259,330.414003,1156.449011,3252.558735,2166.781608,232.207619,297.372603,964.625326,15.235757,52.499114,207260.811,756.097377,4681.048609,11008.66034,17521.67103,19.457714,980.044646,8.443913,49.929227,2.20276,107.751678,13.400123,20.559094,12.66587,562.438059,42.586694,13.950813,148.502738,2.937013,157.497342,4.221957,142.995838,303.79732,42.770257,13.76725,29.920824,27.167374,33.0414,1390.125137,102.244778,46.441524,322.52078,22.211164,235.328196,471.023518,53.784057,40.383934,9.728857,41.30175,614.753609,45.70727,12.482307,914.879662,61.126591,93.617301,20.37553,564.824382,207.243005,21.293347,101.326961,76.178784,779.226358,679.18434,46.441524,13.950813,241.018659,39.282554,46.625087,20.37553,47.175777,6.05759,44.973017,40.016807,54.334747,10.46311,12.298743,43.50451,36.529104,2.937013,14.31794,17.805644,22.211164,1.65207,8.26035,6.424717,706.351714,695.521477,192.190812,3031.915606,18.539897,3234.936655,79.115797,857.057212,57309.02392
TCGA.BP.5007.01,9572.540622,19328.59798,9618.694531,15646.99952,2926.927097,411.539027,1289.562211,24.175857,14229.41515,330.220234,340.385083,2.197805,2147.805148,26653.60804,130.219959,13854.41464,2.747257,5.219787,359.890604,48.351715,35594.55439,223465.9663,18.406619,536.813924,351.92356,21.978052,6526.107866,81.593519,5.494513,68.681413,52.197874,14.011008,3.571433,3.296708,447.802813,45.604458,3.846159,56.86821,2.197805,77.74736,1651.65062,639.561318,190221.9646,252.472874,815.660461,56.593484,308.791633,9311.276526,99.450686,166.758471,2182.145855,280.494891,1.098903,401.374178,99.450686,156.318896,389.560975,3.571433,286.538855,1779.672774,1008.243143,343.407065,85.989129,24.450583,749.726305,212.362929,32.417627,123.351818,2.747257,13.186831,129.395782,5832.70032,371.429082,6.043964,1545.881244,1605.496711,175.00024,263.736626,15.659362,59.615467,132.417764,9.065947,57.967113,105.219925,125.549623,4.120885,29.120919,143.40679,156.04417,31.043999,152.747463,231.044273,99.725412,148702.4021,902.748493,12.087929,38952.52603,85.989129,23.626406,64.011077,20.87915,46.978087,1922.530113,922.52874,15.384637,1523.628467,4820.061566,2940.113929,768.9571,1032.968452,1491.21084,3250.27919,6416.767056,88.736386,99.17596,2593.684881,4.945062,51.373697,109006.4684,392.582957,840.111044,8520.890825,14245.89869,27.472565,452.198423,2.747257,20.604424,8.24177,31.868176,26.098937,11.263752,3.021982,164.011214,14.011008,28.296742,62.087997,5.769239,71.978121,2.197805,14.835185,349.451029,3.296708,1.098903,20.604424,20.87915,2.747257,1504.947122,101.373766,146.428773,179.945302,100.824314,90.934191,390.934603,24.725309,23.901132,7.417593,32.967078,672.803122,198.351921,2.747257,306.593828,38.186866,201.923354,30.219822,115.6595,23.35168,7.692318,10.989026,32.142901,485.440227,725.550447,35.439609,3.021982,142.582613,59.340741,22.527503,10.7143,20.87915,4.120885,58.79129,5.769239,65.659431,9.615398,188.461797,24.725309,15.659362,1.373628,9.340672,43.681379,18.131893,3.021982,12.087929,7.692318,22.527503,28.296742,128.29688,3648.081934,48.076989,1375.55134,64.011077,515.934775,29200.58956
TCGA.BP.5008.01,2166.19651,4353.513766,2231.444529,7485.795827,1316.275062,414.306062,435.615386,20.177856,1870.694644,262.877856,347.737996,35.075525,2998.203039,11183.81216,107.300933,14501.65506,10.560373,28.475291,242.700001,27.155245,19551.58771,316594.325,10.560373,837.475294,436.369698,12.068998,9532.24525,155.765502,12.634732,38.847086,14.897669,12.82331,10.937529,1.508625,675.486715,71.659674,5.280186,42.43007,4.525874,138.982052,2669.134274,2009.676696,63264.36593,1125.05688,7869.552238,97.306294,645.691377,8690.43266,84.86014,793.159443,1002.858278,126.535898,3.205828,486.720048,141.244989,110.129604,562.52844,9.428904,462.204897,1630.257581,1000.595341,255.146155,73.922611,19.612121,5542.31004,898.951751,43.938695,220.07063,11.126107,7.731702,219.12774,3760.05852,147.279488,44.127273,785.427741,877.076693,25.835198,118.42704,36.584149,234.213987,220.824942,10.183217,426.563638,592.512356,546.68788,32.058275,148.788112,260.803497,190.086714,70.339627,908.757812,206.115851,288.335898,141839.9526,1989.121684,34.50979,60957.67874,66.002331,32.058275,233.648252,35.075525,100.7007,1782.817255,1171.258512,23.949417,932.895807,6358.287432,994.560842,411.477391,559.322612,841.246856,3535.273437,3376.679264,197.818416,243.454313,1078.855248,11.126107,21.309324,182164.1712,528.584384,2605.39488,10170.58208,14713.23967,18.480653,803.531238,4.90303,27.532401,6.788811,49.030303,12.82331,18.292075,16.217716,535.938929,37.52704,9.994639,219.12774,3.205828,288.335898,4.525874,81.842891,247.225875,21.68648,7.731702,44.693007,40.167133,20.366434,1090.169933,66.002331,44.693007,169.531702,85.237296,148.97669,118.049884,198.949884,27.343823,4.714452,13.954779,2938.046629,44.881585,7.731702,309.8338,73.734033,686.424245,18.292075,414.683218,105.60373,11.314685,11.314685,57.139161,659.269,267.40373,48.841725,14.897669,419.209092,66.945222,43.750117,10.560373,15.840559,5.280186,122.38718,24.70373,51.858975,15.840559,219.693474,45.070163,27.720979,3.96014,14.331935,118.804196,22.629371,2.451515,10.371795,20.366434,307.382285,324.165735,543.859209,6916.855732,41.864336,3911.675303,33.5669,573.277391,29682.94554
TCGA.BP.5009.01,1542.285102,3091.800692,1554.335916,5779.132241,916.51919,301.92767,381.901255,13.584554,968.66635,273.005716,379.491092,4.60122,3955.2963,5975.670064,41.849191,12633.85442,7.011383,20.595937,334.793527,21.691465,24568.76162,242915.2716,10.73618,929.884639,426.379714,13.146343,8742.098774,49.079679,12.489026,24.758945,14.241871,16.652034,13.365448,3.286586,1305.431828,78.878056,7.6687,34.399597,1.971951,39.000817,1188.867589,2198.287601,20560.44174,46.012199,2142.196539,62.883339,1439.086312,34667.34385,136.283752,327.563038,883.653334,147.019932,5.039431,611.52404,145.486192,80.19269,407.974834,4.820326,348.597187,1121.602136,880.585854,187.335383,24.320734,7.011383,6201.787158,1525.852173,22.348783,230.718314,5.915854,9.20244,299.079296,2741.450659,297.545556,15.3374,462.751262,551.489075,22.567888,140.00855,52.585371,823.837474,205.740263,12.050814,150.525624,214.723597,210.122377,23.444311,95.968302,348.378081,241.892705,30.017482,686.677299,32.427645,192.374814,246152.1203,2581.284385,7.011383,80964.16154,60.911388,46.012199,89.39513,49.736996,60.473176,2169.584753,736.414296,12.927237,666.300468,5119.843155,805.432595,406.221989,457.054514,371.165075,4462.745127,3415.419827,307.624419,360.428895,745.178524,7.6687,6.354066,169959.6429,563.539889,3320.327949,9514.884618,17605.80122,8.545123,782.426495,5.039431,23.882523,1.971951,58.063013,13.365448,28.702848,17.090245,313.759379,63.978868,14.022766,205.740263,5.039431,409.070363,6.792277,182.295952,220.858557,16.652034,13.146343,45.135777,54.338216,34.837808,502.847607,27.388214,18.185774,111.963018,26.511791,183.829692,281.550839,87.204073,26.07358,6.13496,17.966668,95.310984,46.450411,14.022766,213.189857,75.810576,23.882523,15.994717,310.911004,79.097162,6.13496,36.152442,42.287402,541.191107,322.523607,61.130493,11.612603,57.843908,20.157725,37.686182,18.40488,22.348783,13.584554,109.991067,26.511791,50.394314,7.6687,26.07358,26.950002,48.641468,7.449594,6.792277,114.592287,14.241871,5.039431,10.73618,12.050814,644.389897,653.592337,242.769128,3628.171473,65.731713,4265.330881,27.60732,442.374431,31110.60084
TCGA.CJ.4635.01,2305.832033,4567.34532,2279.115058,9569.391526,579.601182,299.858746,398.554392,15.715867,1468.490629,296.086938,409.241181,2.200221,8970.302669,8892.03765,65.06369,10879.46621,5.97203,20.430627,326.57572,22.316531,18279.43943,304142.8912,5.657712,863.429743,439.415646,6.600664,10402.6468,57.834391,11.001107,21.687897,7.543616,7.543616,9.42952,3.143173,645.922141,53.433948,10.372472,31.746052,4.400443,31.746052,754.675942,2819.112255,12480.59876,578.029595,1227.723544,71.03572,853.371588,19567.19759,78.893653,304.887823,739.588709,40.23262,5.657712,1335.84871,184.818598,83.294096,704.385167,16.658819,418.042067,947.352474,759.705019,166.588192,35.203542,9.115203,1604.590039,242.338672,23.573801,134.84214,6.914982,9.42952,221.27941,11114.26127,208.392399,28.602878,1392.111515,1551.470408,28.917196,125.41262,49.347823,640.893064,144.585978,8.486568,136.09941,192.676532,192.676532,41.175572,94.60952,91.780664,64.120738,15.715867,269.055646,1.571587,256.168635,278732.8485,4920.009379,11.001107,47883.73276,80.46524,58.777343,51.233727,18.544723,66.320959,1338.048932,437.529742,11.315424,410.498451,5761.436908,514.537491,358.321772,307.716679,279.428118,2312.747014,4210.909452,391.325093,398.554392,712.243101,8.486568,6.600664,97382.74234,374.666274,1884.332475,6679.872186,12125.73448,12.258376,665.409816,4.71476,22.002214,1.571587,47.461919,11.629742,15.715867,4.71476,306.45941,54.062583,9.743838,137.042362,9.42952,413.955942,4.400443,182.932694,258.683174,15.087232,16.030185,22.002214,20.11631,40.861255,610.089964,31.117417,10.372472,201.477417,32.060369,173.817491,347.320665,89.89476,5.657712,3.771808,15.715867,1560.271294,18.230406,12.258376,179.789521,53.433948,280.37107,13.201328,220.336458,59.720295,6.286347,45.261697,39.918303,363.979484,255.225683,27.659926,12.258376,581.172768,34.26059,45.576015,14.772915,28.917196,4.086125,120.069225,22.002214,50.91941,24.83107,38.346716,19.173358,37.718081,4.086125,8.172251,189.533358,16.030185,3.771808,15.087232,19.487675,13401.8629,13244.38991,486.877565,5575.989675,37.718081,4515.168641,31.117417,148.043469,36446.66758
TCGA.CJ.4870.01,11645.45123,23173.67189,11747.11013,15257.95028,3033.942173,391.190541,1515.768397,41.018037,21368.11866,380.176438,398.280078,3.41817,4317.654822,20267.72119,240.791071,16936.90464,2.405379,3.41817,266.364045,49.120366,40766.86512,289164.8829,5.063955,487.785487,265.984248,17.344047,5246.764006,103.684483,0.886192,51.905541,31.64972,20.635618,3.038373,2.658576,447.527043,30.890127,7.216136,66.464412,1.519187,121.534925,2094.072083,210.027543,163190.5146,124.953095,1240.162634,25.446375,100.772709,19616.74974,88.999013,92.290584,2340.053708,183.315179,2.785175,91.910787,109.508032,84.568052,267.503435,1.645785,311.813043,1704.780526,843.401742,365.364369,29.750737,11.900295,814.790395,231.422754,30.636929,119.256145,2.785175,13.672679,114.951784,4867.600359,191.797304,12.026894,1414.869089,1489.815626,75.199735,568.935369,40.131845,303.07772,116.977366,3.291571,48.740569,86.087239,101.152506,7.216136,63.046243,177.744828,151.159063,17.723843,679.329593,528.297129,130.396847,75410.64879,694.268261,7.975729,34782.40944,31.64972,6.709741,79.377498,12.533289,68.110198,1473.104574,765.290233,18.10364,1378.53521,4947.357653,2363.094705,574.125923,608.054423,1149.391237,3401.585322,4028.123182,80.516888,98.747127,1632.872361,4.304362,16.96425,130578.8962,334.600841,1234.085888,8032.572373,14380.11365,21.52181,333.841248,1.392588,12.40669,3.797966,20.255821,21.268612,10.001312,1.772384,234.08133,16.331256,24.180386,60.261067,2.911774,93.176776,0.379797,7.089537,265.477853,4.304362,0.759593,30.130534,31.776319,1.645785,1638.569311,101.405703,4.55756,361.693002,96.721545,101.7855,128.751062,34.308297,28.991144,2.025582,12.40669,343.715961,101.532302,3.924565,302.571325,36.20728,72.287961,14.432272,138.372576,31.776319,4.051164,1.772384,39.245653,435.500149,292.94981,34.941291,5.823549,73.047554,60.261067,26.585765,3.41817,11.900295,3.671368,55.070513,10.254509,91.784188,8.102328,125.712688,20.635618,24.560183,1.392588,10.001312,10.381108,17.217448,1.519187,8.102328,6.709741,25.193177,28.358149,194.076084,4216.755514,23.547392,1850.242639,93.303375,436.766138,24993.0244
TCGA.CJ.4875.01,7811.087358,15582.08154,7812.982309,9958.066731,1515.063114,379.987523,749.602684,27.127718,9192.706035,381.184334,307.081781,3.390965,5638.376546,14514.42631,133.643906,16042.95355,4.288573,5.485384,488.199193,50.964206,29836.50064,218308.7164,8.776615,535.772434,223.604207,10.07316,4778.667241,81.582623,1.595748,42.985465,32.014697,11.968111,5.984055,3.390965,874.469975,36.103801,6.881664,57.646401,1.695482,33.809913,2491.262032,646.676929,76087.46495,204.554963,785.407282,45.67829,384.276096,10199.72284,107.613264,134.342046,1997.278252,257.713323,2.892293,368.119147,127.859319,225.79836,436.83605,3.889636,322.141654,1228.227388,884.842338,325.831821,34.408319,14.860404,2675.471207,655.054607,35.006725,178.923259,3.091762,18.151635,212.932641,7348.021198,228.291717,30.418949,1787.237905,1883.182261,103.623894,423.671128,46.077227,535.572966,165.060197,8.078475,42.686262,79.986875,88.464287,6.78193,50.864472,166.456477,133.145235,19.547915,89.162427,465.060845,125.465697,149256.4063,614.063827,10.172894,38247.68903,42.985465,9.674223,44.082542,12.865719,56.848527,2163.634995,834.476537,11.170237,1563.434229,9015.478258,1811.573064,826.896734,840.959264,1186.737937,4414.038794,5318.129843,130.153207,138.730353,1369.351363,6.183524,27.327187,255460.1265,509.143387,1740.76174,8760.45776,14532.57795,25.930907,602.793856,3.490699,16.456153,1.795217,28.623732,13.863062,9.973426,1.894951,147.80617,30.020012,24.434893,57.347198,2.194154,195.878083,1.39628,18.550572,287.533866,5.784587,2.493356,49.966863,48.371115,3.490699,1104.756377,52.161017,4.488042,483.21248,91.954986,133.0455,538.365525,48.171647,23.537285,7.280601,24.83383,378.591244,115.292802,7.280601,333.212156,47.972178,101.828677,23.138348,199.269048,42.985465,7.180867,7.879006,31.61576,608.179506,782.415255,26.130376,5.285916,44.182276,19.148978,51.363143,17.254027,36.602473,5.485384,103.623894,18.151635,81.083952,7.579804,5.585118,25.631704,30.020012,2.094419,16.256684,22.24074,20.14632,0.897608,14.361733,2.992028,89.661098,88.564021,180.917944,4796.021002,33.909648,3199.175796,71.609197,329.422254,23864.71247
TCGA.CJ.4876.01,1955.160495,3827.998444,1933.340061,8524.598944,1020.105298,379.625963,429.465818,21.076556,1549.002868,324.08304,431.945413,3.471433,1193.676934,8779.25333,36.945962,11570.53319,7.686744,16.861245,233.57783,26.531664,34361.72874,287537.7797,10.414298,829.176499,299.535051,7.190825,19735.59089,15.869407,2.479595,29.011259,20.084718,5.703068,26.531664,2.231635,639.983416,96.704197,9.918379,27.523502,1.239797,55.294964,1171.360581,3331.831525,19804.52362,108.358293,1759.272507,151.255282,2420.828398,28167.94891,140.840984,410.620898,698.997773,134.394038,7.438784,1444.611927,155.470594,100.919508,790.49482,7.190825,282.673807,802.892794,405.413749,173.323676,15.125528,3.471433,968.529727,159.685905,25.043907,141.832822,7.438784,17.605123,360.285124,11827.41921,163.901216,29.011259,1486.26912,1644.963187,47.85618,144.808336,42.64903,43.888828,115.301158,5.455109,123.97974,189.193083,208.781882,20.084718,96.952156,149.519566,117.036874,49.591896,169.356324,436.160724,170.100203,136626.665,3299.100874,7.934703,87062.78855,30.746975,15.621447,76.12356,19.836758,66.7011,1166.649351,502.613865,17.109204,611.716036,3912.552626,1109.370711,1003.987932,437.400522,472.362808,3491.021511,2700.526691,412.108655,454.757685,2300.81601,10.910217,40.913314,225446.7424,288.376875,3264.882466,3601.11552,13776.87664,12.645933,1241.285154,13.141852,12.893893,3.471433,59.510275,17.853083,18.84492,4.71123,288.128915,47.85618,7.190825,158.198148,3.719392,168.364487,1.239797,173.323676,302.262605,35.706165,34.466368,16.365326,12.150014,48.104139,663.043648,49.839855,81.08275,166.132851,9.174501,289.864631,528.64961,84.306223,12.150014,11.158177,21.820434,282.177888,22.068394,13.141852,236.305384,87.529696,69.924573,20.332677,425.994386,79.842952,23.556151,86.041939,46.120463,762.22744,334.745297,34.714327,10.662258,434.672967,18.349001,45.128625,14.877569,17.357164,3.967352,76.37152,25.787786,40.417395,14.38165,12.645933,47.60822,40.417395,5.207149,12.397974,60.502113,10.910217,3.967352,9.67042,9.918379,1295.092361,1289.637253,186.217569,3011.715837,27.027583,2278.499657,24.05207,443.10359,22927.07735
TCGA.CJ.4878.01,2576.148871,5240.37303,2667.849534,9655.866603,1113.843175,460.422633,347.182977,31.348831,2143.236436,206.433121,336.520109,1.919316,193.211165,19523.49776,147.147576,14325.98946,6.184463,13.008699,288.110689,38.173067,47257.19051,359305.1649,7.464007,834.26278,212.830842,11.089383,12235.85411,81.251053,5.971206,26.230655,17.060589,12.582184,7.464007,4.691662,959.231591,21.112478,11.942412,29.642773,4.691662,145.015003,1471.475762,530.584304,17545.53578,120.916921,1952.371102,40.092383,104.282847,23607.5894,126.888127,61.418119,1291.486553,33.05489,1.919316,73.787045,190.865334,104.282847,560.440334,6.397721,375.119691,1514.340491,569.823657,232.237262,15.781044,4.05189,674.319762,170.179371,20.899221,171.672172,4.691662,18.340133,182.974812,10143.79944,195.770254,22.178765,1510.928373,1738.900488,31.348831,217.309247,82.530597,306.024307,257.40163,7.25075,137.337738,214.750158,209.845239,21.112478,87.222259,411.586699,262.306549,14.714758,515.869546,1180.166213,220.721364,80871.02835,6013.004434,5.971206,33434.70166,24.524596,13.648471,73.360531,26.443912,148.853635,1542.703719,1162.465852,20.899221,751.94544,3506.803976,914.234289,520.347951,337.373139,740.856058,4102.005259,1888.607152,145.868032,173.164974,1054.770887,13.435213,15.141272,230010.215,462.768464,3774.868474,8884.728001,14163.91387,18.55339,372.987117,3.838632,21.538993,2.772346,62.484406,13.221956,28.576486,2.985603,449.973023,32.415118,13.008699,137.550995,5.544691,189.372533,5.757949,126.461613,210.271754,18.979905,7.464007,31.562089,32.415118,29.642773,767.726485,46.916619,5.971206,137.764253,45.637074,170.605885,105.349134,52.46131,28.363228,1.919316,7.037493,222.000908,43.717758,8.530294,901.865362,101.510502,78.905222,17.913618,510.111598,143.522201,17.700361,19.406419,69.308641,1063.087924,139.257054,34.121177,8.743552,74.853332,38.812839,50.328736,17.487103,7.464007,5.544691,42.224957,41.585185,76.559391,5.544691,6.610978,63.76395,20.899221,2.559088,10.44961,23.884824,24.951111,3.19886,9.809838,7.464007,934.493738,926.176701,306.450822,4891.910509,30.069287,3865.076335,64.616979,472.578303,35908.91352
